Timestamp,CPU_Utilization,Memory_Usage_MB,Disk_IO_MBps,Network_In_Mbps,Network_Out_Mbps,Error_Rate_Percentage
2024-11-21 13:23:53.909263,31.4,1562.45,60.62,710.63,673.45,4.27
2024-11-21 13:24:53.909263,31.15,3107.41,161.77,612.69,89.5,4.29
2024-11-21 13:25:53.909263,50.09,1099.99,94.95,335.5,255.2,0.85
2024-11-21 13:26:53.909263,69.69,3009.06,30.07,80.13,174.14,2.79
2024-11-21 13:27:53.909263,39.03,1692.64,83.42,131.91,104.82,2.98
2024-11-21 13:28:53.909263,25.73,1296.74,102.38,843.67,955.78,4.17
2024-11-21 13:29:53.909263,24.71,1138.7,181.2,499.6,614.02,4.05
2024-11-21 13:30:53.909263,39.24,3563.02,19.09,734.74,223.71,3.3
2024-11-21 13:31:53.909263,74.34,1582.63,81.73,479.59,839.69,3.68
2024-11-21 13:32:53.909263,17.99,1572.92,183.83,256.8,635.6,3.7
2024-11-21 13:33:53.909263,48.88,2569.16,178.86,817.12,180.1,1.65
2024-11-21 13:34:53.909263,65.8,2085.97,54.14,394.43,242.55,3.93
2024-11-21 13:35:53.909263,27.98,1442.53,29.42,124.15,269.63,3.54
2024-11-21 13:36:53.909263,50.75,2395.01,6.24,907.76,832.19,0.85
2024-11-21 13:37:53.909263,12.82,2053.62,20.45,505.56,515.92,3.0
2024-11-21 13:38:53.909263,34.57,2535.41,163.22,140.43,617.6,4.06
2024-11-21 13:39:53.909263,34.67,4008.08,119.56,444.64,261.23,1.27
2024-11-21 13:40:53.909263,31.52,2607.69,112.36,275.01,323.31,2.29
2024-11-21 13:41:53.909263,66.86,1746.46,81.65,456.84,207.76,4.39
2024-11-21 13:42:53.909263,71.46,1619.46,35.44,303.2,312.81,1.84
2024-11-21 13:43:53.909263,35.94,3131.81,71.66,793.74,592.26,0.18
2024-11-21 13:44:53.909263,41.8,3830.62,86.05,316.74,712.53,0.27
2024-11-21 13:45:53.909263,69.5,3642.27,132.84,514.62,682.77,0.92
2024-11-21 13:46:53.909263,68.31,2605.55,75.8,977.29,371.64,4.11
2024-11-21 13:47:53.909263,59.99,1064.43,145.31,923.68,986.85,2.39
2024-11-21 13:48:53.909263,55.3,3637.1,22.95,171.95,530.61,1.08
2024-11-21 13:49:53.909263,31.14,3232.2,34.93,302.38,953.87,0.79
2024-11-21 13:50:53.909263,54.1,3585.01,51.39,442.53,783.12,1.19
2024-11-21 13:51:53.909263,63.54,1851.59,49.72,719.73,932.0,4.18
2024-11-21 13:52:53.909263,51.64,2418.17,111.63,253.84,605.08,1.22
2024-11-21 13:53:53.909263,58.41,3374.2,30.57,347.31,469.61,1.95
2024-11-21 13:54:53.909263,55.2,3890.66,105.94,997.22,955.06,2.8
2024-11-21 13:55:53.909263,60.29,1553.76,167.54,586.88,787.8,4.32
2024-11-21 13:56:53.909263,64.02,1211.89,67.55,501.05,597.59,0.27
2024-11-21 13:57:53.909263,57.15,2433.71,172.19,752.17,405.43,1.23
2024-11-21 13:58:53.909263,43.85,1247.8,128.95,412.52,188.85,0.97
2024-11-21 13:59:53.909263,42.37,2021.8,182.9,766.2,478.79,3.31
2024-11-21 14:00:53.909263,70.64,3444.6,56.79,916.86,29.77,2.72
2024-11-21 14:01:53.909263,60.75,3858.58,195.04,316.33,837.21,4.34
2024-11-21 14:02:53.909263,67.04,2172.63,15.45,99.16,210.14,2.2
2024-11-21 14:03:53.909263,27.2,3156.01,57.06,910.22,182.6,1.11
2024-11-21 14:04:53.909263,47.72,3258.84,122.77,309.33,71.45,0.14
2024-11-21 14:05:53.909263,35.52,3408.35,86.0,128.98,912.14,4.03
2024-11-21 14:06:53.909263,53.81,3130.66,85.56,828.58,155.45,2.07
2024-11-21 14:07:53.909263,45.84,2072.07,43.48,564.45,83.37,2.78
2024-11-21 14:08:53.909263,47.53,1353.14,65.25,331.37,820.67,2.77
2024-11-21 14:09:53.909263,39.1,2048.36,70.86,362.45,38.77,1.83
2024-11-21 14:10:53.909263,71.99,1082.08,13.3,660.6,266.68,0.74
2024-11-21 14:11:53.909263,85.74,4030.08,87.46,79.88,20.36,4.29
2024-11-21 14:12:53.909263,43.83,3819.19,77.67,432.98,509.09,0.7
2024-11-21 14:13:53.909263,48.66,1349.59,70.52,314.11,316.63,1.06
2024-11-21 14:14:53.909263,37.13,2403.12,102.66,409.75,844.01,4.17
2024-11-21 14:15:53.909263,47.6,3801.41,174.68,967.33,575.12,4.34
2024-11-21 14:16:53.909263,64.55,2092.07,168.36,308.19,219.3,3.08
2024-11-21 14:17:53.909263,44.99,1361.69,186.47,105.6,954.84,2.61
2024-11-21 14:18:53.909263,40.69,1914.56,134.55,818.02,767.78,3.32
2024-11-21 14:19:53.909263,41.45,2385.62,60.82,688.46,545.8,1.77
2024-11-21 14:20:53.909263,69.64,3545.54,124.7,128.17,787.51,1.69
2024-11-21 14:21:53.909263,58.88,3568.79,20.0,128.49,80.85,4.13
2024-11-21 14:22:53.909263,24.31,2376.9,164.86,708.77,957.74,4.47
2024-11-21 14:23:53.909263,40.59,2918.6,83.51,395.29,166.75,4.58
2024-11-21 14:24:53.909263,62.67,4074.44,33.34,181.14,150.57,4.34
2024-11-21 14:25:53.909263,54.72,4073.64,57.23,142.6,483.13,0.3
2024-11-21 14:26:53.909263,69.03,3419.27,117.39,867.41,487.59,3.23
2024-11-21 14:27:53.909263,3.95,3357.82,183.53,864.77,63.38,2.32
2024-11-21 14:28:53.909263,75.98,1750.84,167.55,468.62,376.3,3.08
2024-11-21 14:29:53.909263,44.75,1711.26,65.87,90.56,712.11,4.03
2024-11-21 14:30:53.909263,30.05,1362.35,61.66,582.56,902.18,3.0
2024-11-21 14:31:53.909263,6.79,3820.92,147.66,941.74,790.63,1.58
2024-11-21 14:32:53.909263,68.71,2167.46,90.53,30.49,773.7,4.19
2024-11-21 14:33:53.909263,60.54,3783.7,167.76,530.95,982.31,3.32
2024-11-21 14:34:53.909263,39.66,2529.81,45.52,980.05,399.67,3.84
2024-11-21 14:35:53.909263,47.83,2482.21,41.72,208.03,577.62,2.64
2024-11-21 14:36:53.909263,61.46,2859.21,180.95,435.98,415.75,2.6
2024-11-21 14:37:53.909263,42.58,1064.06,73.94,422.69,265.74,2.5
2024-11-21 14:38:53.909263,63.66,1844.2,74.85,684.8,689.29,0.61
2024-11-21 14:39:53.909263,63.99,1339.84,180.81,170.46,43.88,2.49
2024-11-21 14:40:53.909263,54.76,1992.38,133.12,91.18,475.17,1.02
2024-11-21 14:41:53.909263,52.61,1759.74,54.8,14.77,959.24,3.79
2024-11-21 14:42:53.909263,66.18,2598.13,134.13,283.23,105.56,2.21
2024-11-21 14:43:53.909263,35.6,1995.73,193.44,367.68,596.42,1.07
2024-11-21 14:44:53.909263,79.62,3561.28,8.21,972.14,261.62,3.08
2024-11-21 14:45:53.909263,46.2,3937.96,167.25,648.22,198.79,4.13
2024-11-21 14:46:53.909263,61.77,3656.87,139.85,424.72,139.15,0.37
2024-11-21 14:47:53.909263,58.35,2045.54,142.45,93.91,832.8,1.46
